synthetic_case_id,split,coverage,critical_coverage,matched_chunks,id_conflicts,amount_conflicts,date_conflicts,status_conflicts,identity_coverage,label,synthetic
SYNTHETIC-01808,train,0.06971557472471587,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01809,train,0.8494127293415287,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01810,train,0.7704722074723841,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01811,train,0.5306461634716912,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01812,train,0.7101149907118433,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01813,train,0.41856617566092513,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01814,train,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01815,validation,0.7995524471275401,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01816,held_out_test,0.8361265748095894,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01817,train,0.055139511074781745,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01818,validation,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01819,train,0.614825551075841,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01820,train,0.905491895292136,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01821,held_out_test,0.2419154601428247,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01822,train,0.8590583278041743,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01823,train,0.783659669249413,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01824,train,0.5740887184426918,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01825,held_out_test,1.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0,True
SYNTHETIC-01826,train,0.8836253948526868,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01827,train,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01828,held_out_test,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01829,held_out_test,0.7692861282899416,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01830,validation,0.38483349232892555,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01831,held_out_test,0.7638680032343744,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01832,train,2.000815776724766e-05,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01833,train,0.4809543306418491,0.0,2.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01834,train,0.38216128414884115,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01835,validation,0.8799532925156734,1.0,7.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01836,validation,0.759253616671147,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01837,validation,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01838,train,0.4489532376135449,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01839,train,0.6097625809029037,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0,True
SYNTHETIC-01840,held_out_test,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01841,train,0.055993137890888084,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01842,held_out_test,0.6382660612619926,1.0,5.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01843,held_out_test,0.33552580555046607,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01844,train,0.7607610858405344,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01845,train,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01846,train,0.5132558136189833,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01847,train,0.4512677835278988,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01848,train,0.23499058119728267,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01849,held_out_test,0.594071710492853,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01850,train,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-01851,train,0.06832572192717884,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01852,validation,0.6406741339755475,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01853,train,0.7759847190879252,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01854,held_out_test,0.6745831314004658,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01855,held_out_test,0.6916189844286522,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01856,train,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01857,train,0.5626540568213988,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01858,train,0.6224729208927168,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01859,train,0.08855576640464018,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01860,train,0.7702569516711087,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01861,train,0.34744366528302556,0.0,6.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-01862,validation,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01863,train,0.3376770432064807,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01864,held_out_test,0.378936956487242,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01865,validation,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01866,validation,0.6480351030982979,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01867,train,0.3189797130918847,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01868,validation,0.6826691156123702,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01869,train,0.6390507853206959,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01870,train,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01871,train,0.6338780089621535,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01872,train,0.7558538338923442,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01873,train,0.5741508434384589,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01874,train,0.3460871682108829,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01875,train,0.3549805360788433,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01876,validation,0.6874051442421617,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01877,train,0.3957008886688468,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01878,train,0.030537648140359835,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01879,train,0.9225960768084691,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01880,validation,0.8057669695381445,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01881,held_out_test,0.9681157750532292,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01882,held_out_test,0.28004535781381007,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01883,validation,0.22590751041557824,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01884,train,0.45799845466992506,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01885,held_out_test,0.2988141938951951,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01886,validation,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01887,held_out_test,0.5345525833211084,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01888,validation,0.15352031892522638,1.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01889,train,0.62708763992236,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01890,train,0.4933700992386223,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01891,train,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01892,train,0.4357286803839141,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01893,train,0.9427549805774327,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01894,train,0.43081059832889795,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01895,train,0.615120008471865,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01896,validation,0.3595147188969762,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01897,train,0.3257724265464109,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01898,held_out_test,0.17890015078091448,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01899,train,0.8119563852210221,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01900,train,0.06797870756910834,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01901,validation,0.04672719648340246,0.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01902,train,0.7570795662431427,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01903,validation,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01904,validation,0.08199683880204243,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01905,held_out_test,0.2387627255893449,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01906,train,0.6036149427369171,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01907,train,0.8554281288542599,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01908,train,0.784267762330546,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01909,train,0.835941815823274,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01910,train,0.14598537323322017,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01911,validation,0.3145630811149871,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01912,validation,0.7608947196779272,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01913,train,0.2172810793011691,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01914,train,0.851891359909475,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01915,held_out_test,0.4273459264101864,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01916,validation,0.7156915281347581,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01917,held_out_test,0.9653911476136424,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01918,train,0.8299532665627551,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01919,train,0.5439871942282858,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01920,train,0.03817981846498355,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01921,train,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01922,held_out_test,0.9842200087475865,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01923,train,0.9736490215421695,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01924,validation,0.48863841058658547,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01925,train,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01926,validation,0.616759660955948,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01927,train,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01928,train,0.6017936571065955,1.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01929,held_out_test,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01930,train,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01931,held_out_test,0.36106719969974277,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01932,train,0.8733310468328938,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01933,train,0.9154247355560978,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01934,train,0.5380244933414865,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01935,validation,0.27454422702517745,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01936,held_out_test,0.9475935934562296,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01937,train,0.6419247437778491,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01938,train,0.6376784815841839,0.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01939,train,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01940,validation,0.43569391047246425,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01941,held_out_test,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01942,train,0.9761482355882797,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01943,validation,0.24164486226941778,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01944,train,0.7362378263731717,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01945,train,0.3478949991764866,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01946,train,0.0031991187754773507,1.0,6.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-01947,validation,0.6614140521364055,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01948,held_out_test,0.6519336101935668,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01949,train,0.3767335463283277,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01950,train,0.8326533918835953,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01951,train,0.44111847557862677,1.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01952,train,0.9284931661196983,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01953,train,0.2889430474908158,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01954,train,0.7632647250167153,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01955,train,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01956,train,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01957,train,0.4999620201998994,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01958,train,0.609511298458016,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01959,train,0.4235761109389815,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01960,train,0.2197613072147185,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01961,validation,0.3112067814772419,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01962,train,0.6140132457215216,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01963,train,0.4825970510702748,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01964,train,0.8483265547257557,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01965,held_out_test,0.23703319234166959,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01966,validation,0.5478414310933515,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01967,held_out_test,0.41510120161349046,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01968,train,0.7242281836148936,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01969,held_out_test,0.5245132339083393,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01970,held_out_test,0.8158424459248157,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01971,train,0.47062109665100843,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01972,held_out_test,0.5720115414543254,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01973,validation,0.6417756286466897,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01974,held_out_test,0.7054030502491259,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01975,train,0.4610387627459469,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01976,validation,0.2089169857071898,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01977,train,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01978,held_out_test,0.6033755130974274,1.0,8.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-01979,train,0.6127408955027552,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01980,held_out_test,0.39714997026017423,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01981,validation,0.7252988055478855,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01982,train,0.31195970447859034,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01983,held_out_test,0.992896026971338,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01984,train,0.19904850205118985,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01985,train,0.36303794864609784,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01986,train,0.11290141926293404,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01987,train,0.7532505597813551,1.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01988,train,0.6643114019479464,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01989,train,0.6781672579614519,1.0,7.0,0.0,0.0,0.0,1.0,0.5,0,True
SYNTHETIC-01990,train,0.2607963270171273,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01991,train,0.3401979086008764,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01992,held_out_test,0.34068325832901863,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01993,held_out_test,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01994,train,0.9251206314002126,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01995,train,0.1274872199962351,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01996,train,0.8364118443402733,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01997,validation,0.1340660954806573,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01998,held_out_test,0.893396299593175,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01999,held_out_test,0.33799725261918107,0.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-02000,train,0.43758684526313324,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02001,held_out_test,0.5181334805363281,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02002,train,0.7398969325542029,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02003,validation,0.9812925578259301,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02004,train,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02005,train,0.4557739982474308,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02006,train,0.7459710702568734,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-02007,train,0.3605826686067199,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02008,held_out_test,0.8095474040550883,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02009,train,0.8738744955828402,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02010,train,0.6092833396550851,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02011,validation,0.9026010406771336,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-02012,validation,0.6197524522812206,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-02013,train,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02014,validation,0.6467738923833855,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02015,validation,0.15136288369838097,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-02016,held_out_test,0.2410188273205554,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-02017,validation,0.8682944677603843,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,True
SYNTHETIC-02018,train,0.7280917153378668,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02019,train,0.2904691715242728,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-02020,held_out_test,0.4014499800241862,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02021,train,0.3945529139485288,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02022,train,0.5084598685242692,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,True
SYNTHETIC-02023,validation,0.1910838360603357,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-02024,train,0.10977321919311527,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0,True
SYNTHETIC-02025,validation,0.5403385944119194,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0,True
SYNTHETIC-02026,train,0.7349823281463638,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02027,held_out_test,0.8034619003021573,1.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-02028,validation,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-02029,train,0.3990741215647805,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-02030,train,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-02031,train,0.4099621196092629,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02032,validation,0.6449693972964895,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-02033,held_out_test,0.7458002633804295,1.0,5.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-02034,held_out_test,0.2686852836048417,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02035,validation,0.7958282043347574,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-02036,train,0.10761277915921094,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02037,train,0.13443276424511774,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02038,validation,0.9045333116918143,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02039,train,0.14021980159632844,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02040,validation,0.30284354965073546,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-02041,train,0.6861643413635689,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02042,held_out_test,0.8053956034275055,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-02043,validation,0.8913899576486688,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-02044,train,0.6320057056114461,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02045,held_out_test,0.5752741403312085,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02046,train,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02047,held_out_test,0.6605347532274507,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0,True
SYNTHETIC-02048,train,0.886213663961565,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02049,train,0.4610513884119498,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02050,train,0.44528047351826316,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02051,train,0.49078114471426293,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02052,train,0.48456385649461003,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02053,held_out_test,0.8226918800952023,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-02054,train,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-02055,train,0.6205431095261087,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-02056,train,0.7917838536988204,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-02057,held_out_test,0.26952857349279036,1.0,8.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-02058,held_out_test,0.414478305415001,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
